paths    spawn_tags    blacklisted    spawn_value    spawn_price    prob_accompanying_obj    all_accompanying_obj
/obj/item/weapon/electronics/firealarm    obj;item;electronics    blacklisted=0    spawn_value=5   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/cryopodcontrol    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/robotstoragecontrol    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/atmoscontrol    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/broken    obj;item;electronics;junk    blacklisted=0    spawn_value=9.82696   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/aicore    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/air_management/tank_control    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/air_management/supermatter_core    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/air_management/injector_control    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/air_management    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/message_monitor    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/aiupload    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/borgupload    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/med_data    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/scan_consolenew    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/communications    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/teleporter    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/secure_data    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/atmos_alert    obj;item;electronics    blacklisted=0    spawn_value=6.46158   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/pod    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/robotics    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/drone_control    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/arcade/battle    obj;item;electronics    blacklisted=0    spawn_value=6.46158   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/arcade/orion_trail    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/arcade    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/turbine_control    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/solar_control    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/powermonitor    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/olddoor    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/syndicatedoor    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/swfdoor    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/prisoner    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/rdservercontrol    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/operating    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/curefab    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/splicer    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/centrifuge    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/helm    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/nav    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/ordercomp    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/shuttle/mining    obj;item;electronics    blacklisted=1    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/shuttle/engineering    obj;item;electronics    blacklisted=1    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/shuttle/research    obj;item;electronics    blacklisted=1    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/aifixer    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/area_atmos    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/prison_shuttle    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/engines    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/guestpass    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/holodeckcontrol    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/rdconsole    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/stationalert    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/supplycomp    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/comm_monitor    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/comm_server    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/artist_bench    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/slot_machine    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/biogenerator    obj;item;electronics    blacklisted=0    spawn_value=6.46158   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/chemmaster    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/chem_heater    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/chemical_dispenser/industrial    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/chemical_dispenser/soda    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/chemical_dispenser/beer    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/chemical_dispenser    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/electrolyzer    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/clonepod    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/clonescanner    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/bluespacerelay    obj;item;electronics    blacklisted=0    spawn_value=2.37101   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/excelsiorshieldwallgen    obj;item;electronics    blacklisted=1    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/excelsiorautolathe    obj;item;electronics    blacklisted=1    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/excelsiorreconstructor    obj;item;electronics    blacklisted=1    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/diesel    obj;item;electronics    blacklisted=1    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/excelsior_boombox    obj;item;electronics    blacklisted=1    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/excelsior_teleporter    obj;item;electronics    blacklisted=1    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/excelsior_turret    obj;item;electronics    blacklisted=1    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/mech_recharger    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/sleeper    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/mindswapper    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/miningdrill    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/miningdrillbrace    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/pacman/super    obj;item;electronics    blacklisted=0    spawn_value=8.21282   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/pacman/mrs    obj;item;electronics    blacklisted=0    spawn_value=8.21282   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/pacman/scrap    obj;item;electronics    blacklisted=0    spawn_value=8.21282   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/pacman    obj;item;electronics    blacklisted=0    spawn_value=8.21282   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/smes    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/batteryrack    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/apc    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/electronics/circuitboard/antigrav    obj;item;electronics    blacklisted=0    spawn_value=4.50936   spawn_price=150   prob_accompanying_obj=100    accompanying_objs=nothing
